38506-0001-Data
FIPS,YEAR,REG_VOTERS (use 2020 ONLY),"REG_VOTER_TURNOUT_PCT (Average 12, 16, 20 result for EACH county)",,,,,,,,,,,,,,
29121,2012,10724,0.678851187229,,,,,,,,,,,,,,
29121,2016,10732,0.781774103642,,,,,,,,,,,,,,
29121,2020,10886,0.861932754517,,,,,,,,,,,,,,
29123,2012,7628,0.740692198277,,,,,,,,,,,,,,
29123,2016,7826,0.779580891132,,,,,,,,,,,,,,
29123,2020,8391,0.898939311504,,,,,,,,,,,,,,
29125,2012,6610,0.696369111538,,,,,,,,,,,,,,
29125,2016,6227,0.800064265728,,,,,,,,,,,,,,
29125,2020,6204,0.889909744263,,,,,,,,,,,,,,
29127,2012,19278,0.636632442474,,,,,,,,,,,,,,
29127,2016,19952,0.726343214512,,,,,,,,,,,,,,
29127,2020,20143,0.842525959015,,,,,,,,,,,,,,
29129,2012,2563,0.662114679813,,,,,,,,,,,,,,
29129,2016,2539,0.771957457066,,,,,,,,,,,,,,
29129,2020,2352,0.887755095959,,,,,,,,,,,,,,
29131,2012,17634,0.683509111404,,,,,,,,,,,,,,
29131,2016,17497,0.664456784725,,,,,,,,,,,,,,
29131,2020,17917,0.835072815418,,,,,,,,,,,,,,
29133,2012,8675,0.588357329369,,,,,,,,,,,,,,
29133,2016,8973,0.631561338902,,,,,,,,,,,,,,
29133,2020,8237,0.680223405361,,,,,,,,,,,,,,
29135,2012,9453,0.684967756271,,,,,,,,,,,,,,
29135,2016,9541,0.767215192318,,,,,,,,,,,,,,
29135,2020,9696,0.839521467686,,,,,,,,,,,,,,
29137,2012,5977,0.687134027481,,,,,,,,,,,,,,
29137,2016,5971,0.706749260426,,,,,,,,,,,,,,
29137,2020,6094,0.876107633114,,,,,,,,,,,,,,
29139,2012,8273,0.655747592449,,,,,,,,,,,,,,
29139,2016,8071,0.689010024071,,,,,,,,,,,,,,
29139,2020,8147,0.807781994343,,,,,,,,,,,,,,
29141,2012,12840,0.756775677204,,,,,,,,,,,,,,
29141,2016,12542,0.713283360004,,,,,,,,,,,,,,
29141,2020,13011,0.740066111088,,,,,,,,,,,,,,
29143,2012,13117,0.560341536999,,,,,,,,,,,,,,
29143,2016,11797,0.630584061146,,,,,,,,,,,,,,
29143,2020,11623,0.629355609417,,,,,,,,,,,,,,
29145,2012,40131,0.631756007671,,,,,,,,,,,,,,
29145,2016,40109,0.732778191566,,,,,,,,,,,,,,
29145,2020,41756,0.837652087212,,,,,,,,,,,,,,
29147,2012,13687,0.664353013039,,,,,,,,,,,,,,
29147,2016,13039,0.811718702316,,,,,,,,,,,,,,
29147,2020,12941,0.937099158764,,,,,,,,,,,,,,
29149,2012,7347,0.669933319092,,,,,,,,,,,,,,
29149,2016,7155,0.743955254555,,,,,,,,,,,,,,
29149,2020,7241,0.783041000366,,,,,,,,,,,,,,
29151,2012,9556,0.729698598385,,,,,,,,,,,,,,
29151,2016,9553,0.798283278942,,,,,,,,,,,,,,
29151,2020,9827,0.768800258636,,,,,,,,,,,,,,
29153,2012,7014,0.713572859764,,,,,,,,,,,,,,
29153,2016,7269,0.702159881592,,,,,,,,,,,,,,
29153,2020,7357,0.7940736413,,,,,,,,,,,,,,
29155,2012,12009,0.578815877438,,,,,,,,,,,,,,
29155,2016,11751,0.570249319077,,,,,,,,,,,,,,
29155,2020,10117,0.709993064404,,,,,,,,,,,,,,
29157,2012,12489,0.646729111671,,,,,,,,,,,,,,
29157,2016,12494,0.710501015186,,,,,,,,,,,,,,
29157,2020,13032,0.722068727016,,,,,,,,,,,,,,
29159,2012,26112,0.666628360748,,,,,,,,,,,,,,
29159,2016,26257,0.702555537224,,,,,,,,,,,,,,
29159,2020,26974,0.706606388092,,,,,,,,,,,,,,
29161,2012,28524,0.713013589382,,,,,,,,,,,,,,
29161,2016,28618,0.718673586845,,,,,,,,,,,,,,
29161,2020,29512,0.674132585526,,,,,,,,,,,,,,
29163,2012,11386,0.65273141861,,,,,,,,,,,,,,
29163,2016,10973,0.736079454422,,,,,,,,,,,,,,
29163,2020,10980,0.805555582047,,,,,,,,,,,,,,
29165,2012,65336,0.702522337437,,,,,,,,,,,,,,
29165,2016,68562,0.813176393509,,,,,,,,,,,,,,
29165,2020,77031,0.980000019073,,,,,,,,,,,,,,
29167,2012,20092,0.66071075201,,,,,,,,,,,,,,
29167,2016,20106,0.791753709316,,,,,,,,,,,,,,
29167,2020,20713,0.872785210609,,,,,,,,,,,,,,
29169,2012,22267,0.616787195206,,,,,,,,,,,,,,
29169,2016,23245,0.588900864124,,,,,,,,,,,,,,
29169,2020,25400,0.572795271873,,,,,,,,,,,,,,
29171,2012,3749,0.710322737694,,,,,,,,,,,,,,
29171,2016,3765,0.633997321129,,,,,,,,,,,,,,
29171,2020,3453,0.774109482765,,,,,,,,,,,,,,
29173,2012,7479,0.75063508749,,,,,,,,,,,,,,
29173,2016,7247,0.80336689949,,,,,,,,,,,,,,
29173,2020,7677,0.890452027321,,,,,,,,,,,,,,
29175,2012,15728,0.64064091444,,,,,,,,,,,,,,
29175,2016,15761,0.718355417252,,,,,,,,,,,,,,
29175,2020,15759,0.685639977455,,,,,,,,,,,,,,
29177,2012,17865,0.636943757534,,,,,,,,,,,,,,
29177,2016,16512,0.742611408234,,,,,,,,,,,,,,
29177,2020,16772,0.697412371635,,,,,,,,,,,,,,
29179,2012,5366,0.68132686615,,,,,,,,,,,,,,
29179,2016,5040,0.664087295532,,,,,,,,,,,,,,
29179,2020,4723,0.810713529587,,,,,,,,,,,,,,
29181,2012,9368,0.570025622845,,,,,,,,,,,,,,
29181,2016,9088,0.61652725935,,,,,,,,,,,,,,
29181,2020,8895,0.64811694622,,,,,,,,,,,,,,
29183,2012,256591,0.75360006094,,,,,,,,,,,,,,
29183,2016,275928,0.821562170982,,,,,,,,,,,,,,
29183,2020,291649,0.763229072094,,,,,,,,,,,,,,
29185,2012,6824,0.761137187481,,,,,,,,,,,,,,
29185,2016,6587,0.778958559036,,,,,,,,,,,,,,
29185,2020,6845,0.837399542332,,,,,,,,,,,,,,
29186,2012,12993,0.669360399246,,,,,,,,,,,,,,
29186,2016,12875,0.715262115002,,,,,,,,,,,,,,
29186,2020,13241,0.722981631756,,,,,,,,,,,,,,
29187,2012,39555,0.579522192478,,,,,,,,,,,,,,
29187,2016,38633,0.650920212269,,,,,,,,,,,,,,
29187,2020,41508,0.974535048008,,,,,,,,,,,,,,
29189,2012,764550,0.698387265205,,,,,,,,,,,,,,
29189,2016,767843,0.685447394848,,,,,,,,,,,,,,
29189,2020,761058,0.711442470551,,,,,,,,,,,,,,
29195,2012,15802,0.583660304546,,,,,,,,,,,,,,
29195,2016,14004,0.727792084217,,,,,,,,,,,,,,
29195,2020,14061,0.825119137764,,,,,,,,,,,,,,
29197,2012,2909,0.742523193359,,,,,,,,,,,,,,
29197,2016,2846,0.765987336636,,,,,,,,,,,,,,
29197,2020,2802,0.897216260433,,,,,,,,,,,,,,
29199,2012,3186,0.616133093834,,,,,,,,,,,,,,
29199,2016,3089,0.64810615778,,,,,,,,,,,,,,
29199,2020,2779,0.717884123325,,,,,,,,,,,,,,
29201,2012,27317,0.629168629646,,,,,,,,,,,,,,
29201,2016,26267,0.703125596046,,,,,,,,,,,,,,
29201,2020,25775,0.800853550434,,,,,,,,,,,,,,
29203,2012,5378,0.70862776041,,,,,,,,,,,,,,
29203,2016,5398,0.736198604107,,,,,,,,,,,,,,
29203,2020,5605,0.704549491405,,,,,,,,,,,,,,
29205,2012,4658,0.786388993263,,,,,,,,,,,,,,
29205,2016,4542,0.798546910286,,,,,,,,,,,,,,
29205,2020,4451,0.911031246185,,,,,,,,,,,,,,
29207,2012,20433,0.63896638155,,,,,,,,,,,,,,
29207,2016,20579,0.708780825138,,,,,,,,,,,,,,
29207,2020,19841,0.680661261082,,,,,,,,,,,,,,
29209,2012,23448,0.68739336729,,,,,,,,,,,,,,
29209,2016,23501,0.792434334755,,,,,,,,,,,,,,
29209,2020,25132,0.884052217007,,,,,,,,,,,,,,
29211,2012,4749,0.562855362892,,,,,,,,,,,,,,
29211,2016,3765,0.677025258541,,,,,,,,,,,,,,
29211,2020,3859,0.764705896378,,,,,,,,,,,,,,
29213,2012,35392,0.692303359509,,,,,,,,,,,,,,
29213,2016,36552,0.658021450043,,,,,,,,,,,,,,
29213,2020,39588,0.668030738831,,,,,,,,,,,,,,
29215,2012,16030,0.681971311569,,,,,,,,,,,,,,
29215,2016,16561,0.674234628677,,,,,,,,,,,,,,
29215,2020,16286,0.824020624161,,,,,,,,,,,,,,
29217,2012,13500,0.716592609882,,,,,,,,,,,,,,
29217,2016,13119,0.734735906124,,,,,,,,,,,,,,
29217,2020,13166,0.85219502449,,,,,,,,,,,,,,
29219,2012,22356,0.71376812458,,,,,,,,,,,,,,
29219,2016,22584,0.761291205883,,,,,,,,,,,,,,
29219,2020,24943,0.881850600243,,,,,,,,,,,,,,
29221,2012,14965,0.594386875629,,,,,,,,,,,,,,
29221,2016,14137,0.731414020061,,,,,,,,,,,,,,
29221,2020,15048,0.665669858456,,,,,,,,,,,,,,
29223,2012,9330,0.62497317791,,,,,,,,,,,,,,
29223,2016,9116,0.693176805973,,,,,,,,,,,,,,
29223,2020,8968,0.760927736759,,,,,,,,,,,,,,
29225,2012,22927,0.681554496288,,,,,,,,,,,,,,
29225,2016,23696,0.718560099602,,,,,,,,,,,,,,
29225,2020,25383,0.744120061398,,,,,,,,,,,,,,
29227,2012,1570,0.675796151161,,,,,,,,,,,,,,
29227,2016,1506,0.781540513039,,,,,,,,,,,,,,
29227,2020,1537,0.840598583221,,,,,,,,,,,,,,
29229,2012,13108,0.619392752647,,,,,,,,,,,,,,
29229,2016,12319,0.720025956631,,,,,,,,,,,,,,
29229,2020,12628,0.691320896149,,,,,,,,,,,,,,
29510,2012,236521,0.613027989864,,,,,,,,,,,,,,
29510,2016,221905,0.604159414768,,,,,,,,,,,,,,
29510,2020,220774,0.510114431381,,,,,,,,,,,,,,
30001,2012,6699,0.730855345726,,,,,,,,,,,,,,
30001,2016,6733,0.755680978298,,,,,,,,,,,,,,
30001,2020,7061,0.812916040421,,,,,,,,,,,,,,
30003,2012,8416,0.558935344219,,,,,,,,,,,,,,
30003,2016,7994,0.554665982723,,,,,,,,,,,,,,
30003,2020,7445,0.652787089348,,,,,,,,,,,,,,
30005,2012,4059,0.714461684227,,,,,,,,,,,,,,
30005,2016,3937,0.715773403645,,,,,,,,,,,,,,
30005,2020,4155,0.76317691803,,,,,,,,,,,,,,
30007,2012,3977,0.76892131567,,,,,,,,,,,,,,
30007,2016,4216,0.774430751801,,,,,,,,,,,,,,
30007,2020,4982,0.821356892586,,,,,,,,,,,,,,
30009,2012,7176,0.82497215271,,,,,,,,,,,,,,
30009,2016,7723,0.795027852058,,,,,,,,,,,,,,
30009,2020,8183,0.873518288136,,,,,,,,,,,,,,
30011,2012,996,0.836345374584,,,,,,,,,,,,,,
30011,2016,962,0.844074845314,,,,,,,,,,,,,,
30011,2020,962,0.904365897179,,,,,,,,,,,,,,
30013,2012,53398,0.652664899826,,,,,,,,,,,,,,
30013,2016,53867,0.668294131756,,,,,,,,,,,,,,
30013,2020,50314,0.805779695511,,,,,,,,,,,,,,
30015,2012,3856,0.747925281525,,,,,,,,,,,,,,
30015,2016,3509,0.773724734783,,,,,,,,,,,,,,
30015,2020,3686,0.823114514351,,,,,,,,,,,,,,
30017,2012,7297,0.749212026596,,,,,,,,,,,,,,
30017,2016,7134,0.754976153374,,,,,,,,,,,,,,
30017,2020,7142,0.831839799881,,,,,,,,,,,,,,
30019,2012,1308,0.785168170929,,,,,,,,,,,,,,
30019,2016,1214,0.817957162857,,,,,,,,,,,,,,
30019,2020,1200,0.857500016689,,,,,,,,,,,,,,
30021,2012,5944,0.756561219692,,,,,,,,,,,,,,
30021,2016,5890,0.763667225838,,,,,,,,,,,,,,
30021,2020,5882,0.831009864807,,,,,,,,,,,,,,
30023,2012,5777,0.785875022411,,,,,,,,,,,,,,
30023,2016,5411,0.817778587341,,,,,,,,,,,,,,
30023,2020,5857,0.847703576088,,,,,,,,,,,,,,
30025,2012,1864,0.771995723248,,,,,,,,,,,,,,
30025,2016,1980,0.774242401123,,,,,,,,,,,,,,
30025,2020,1840,0.867934763432,,,,,,,,,,,,,,
30027,2012,7855,0.78306812048,,,,,,,,,,,,,,
30027,2016,7727,0.78711014986,,,,,,,,,,,,,,
30027,2020,7802,0.84862858057,,,,,,,,,,,,,,
30029,2012,61130,0.723229169846,,,,,,,,,,,,,,
30029,2016,67112,0.719543457031,,,,,,,,,,,,,,
30029,2020,75786,0.799844324589,,,,,,,,,,,,,,
30031,2012,69954,0.695657134056,,,,,,,,,,,,,,
30031,2016,75481,0.74156409502,,,,,,,,,,,,,,
30031,2020,88148,0.816910207272,,,,,,,,,,,,,,
30033,2012,914,0.766958415508,,,,,,,,,,,,,,
30033,2016,914,0.804157555103,,,,,,,,,,,,,,
30033,2020,930,0.883870959282,,,,,,,,,,,,,,
30035,2012,7616,0.597951710224,,,,,,,,,,,,,,
30035,2016,7782,0.685427904129,,,,,,,,,,,,,,
30035,2020,8310,0.695427179337,,,,,,,,,,,,,,
30037,2012,607,0.835255324841,,,,,,,,,,,,,,
30037,2016,598,0.841137111187,,,,,,,,,,,,,,
30037,2020,578,0.878892719746,,,,,,,,,,,,,,
30039,2012,2171,0.795946598053,,,,,,,,,,,,,,
30039,2016,2352,0.790816307068,,,,,,,,,,,,,,
30039,2020,2441,0.871364176273,,,,,,,,,,,,,,
30041,2012,9807,0.709799110889,,,,,,,,,,,,,,
30041,2016,9521,0.706543445587,,,,,,,,,,,,,,
30041,2020,9190,0.796409130096,,,,,,,,,,,,,,
30043,2012,8125,0.81587690115,,,,,,,,,,,,,,
30043,2016,8377,0.832159459591,,,,,,,,,,,,,,
30043,2020,9401,0.876396119595,,,,,,,,,,,,,,
30045,2012,1499,0.825216829777,,,,,,,,,,,,,,
30045,2016,1441,0.866065204144,,,,,,,,,,,,,,
30045,2020,1499,0.906604409218,,,,,,,,,,,,,,
30047,2012,18670,0.721585452557,,,,,,,,,,,,,,
30047,2016,18799,0.724825799465,,,,,,,,,,,,,,
30047,2020,20673,0.813621640205,,,,,,,,,,,,,,
30049,2012,45801,0.739678144455,,,,,,,,,,,,,,
30049,2016,45342,0.793392419815,,,,,,,,,,,,,,
30049,2020,50238,0.853119134903,,,,,,,,,,,,,,
30051,2012,1246,0.816211879253,,,,,,,,,,,,,,
30051,2016,1171,0.847139179707,,,,,,,,,,,,,,
30051,2020,1220,0.901639342308,,,,,,,,,,,,,,
30053,2012,12494,0.724987983704,,,,,,,,,,,,,,
30053,2016,13472,0.71548396349,,,,,,,,,,,,,,
30053,2020,14373,0.82508867979,,,,,,,,,,,,,,
30055,2012,1239,0.821630358696,,,,,,,,,,,,,,
30055,2016,1256,0.863853514194,,,,,,,,,,,,,,
30055,2020,1238,0.916801273823,,,,,,,,,,,,,,
30057,2012,5671,0.812202453613,,,,,,,,,,,,,,
30057,2016,6176,0.799060881138,,,,,,,,,,,,,,
30057,2020,7076,0.872244179249,,,,,,,,,,,,,,
30059,2012,1442,0.689320385456,,,,,,,,,,,,,,
30059,2016,1305,0.774712622166,,,,,,,,,,,,,,
30059,2020,1311,0.857360780239,,,,,,,,,,,,,,
30061,2012,3022,0.681667745113,,,,,,,,,,,,,,
30061,2016,3101,0.675911009312,,,,,,,,,,,,,,
30061,2020,3350,0.78328359127,,,,,,,,,,,,,,
30063,2012,83431,0.69893682003,,,,,,,,,,,,,,
30063,2016,83745,0.737488806248,,,,,,,,,,,,,,
30063,2020,90511,0.802488088608,,,,,,,,,,,,,,
30065,2012,3097,0.782047152519,,,,,,,,,,,,,,
30065,2016,3031,0.821841001511,,,,,,,,,,,,,,
30065,2020,3571,0.813217580318,,,,,,,,,,,,,,
30067,2012,11822,0.757063090801,,,,,,,,,,,,,,
30067,2016,12622,0.770559370518,,,,,,,,,,,,,,
30067,2020,13828,0.847338736057,,,,,,,,,,,,,,
30069,2012,387,0.785529732704,,,,,,,,,,,,,,
30069,2016,426,0.793427228928,,,,,,,,,,,,,,
30069,2020,390,0.894871771336,,,,,,,,,,,,,,
30071,2012,2792,0.81446993351,,,,,,,,,,,,,,
30071,2016,2749,0.81775188446,,,,,,,,,,,,,,
30071,2020,2861,0.84376090765,,,,,,,,,,,,,,
30073,2012,3642,0.758099973202,,,,,,,,,,,,,,
30073,2016,3529,0.802210271358,,,,,,,,,,,,,,
30073,2020,3815,0.793971180916,,,,,,,,,,,,,,
30075,2012,1312,0.795731723309,,,,,,,,,,,,,,
30075,2016,1299,0.848344862461,,,,,,,,,,,,,,
30075,2020,1325,0.855849027634,,,,,,,,,,,,,,
30077,2012,3640,0.765659332275,,,,,,,,,,,,,,
30077,2016,3538,0.819106817245,,,,,,,,,,,,,,
30077,2020,3871,0.832343041897,,,,,,,,,,,,,,
30079,2012,882,0.81632655859,,,,,,,,,,,,,,
30079,2016,879,0.806598424911,,,,,,,,,,,,,,
30079,2020,873,0.844215333462,,,,,,,,,,,,,,
30081,2012,29961,0.751143157482,,,,,,,,,,,,,,
30081,2016,30119,0.77542412281,,,,,,,,,,,,,,
30081,2020,33569,0.858977019787,,,,,,,,,,,,,,
30083,2012,6378,0.742395758629,,,,,,,,,,,,,,
30083,2016,7048,0.707718491554,,,,,,,,,,,,,,
30083,2020,7668,0.766040682793,,,,,,,,,,,,,,
30085,2012,6207,0.603512167931,,,,,,,,,,,,,,
30085,2016,5813,0.658007919788,,,,,,,,,,,,,,
30085,2020,6020,0.678405344486,,,,,,,,,,,,,,
30087,2012,5113,0.700176000595,,,,,,,,,,,,,,
30087,2016,4982,0.721196293831,,,,,,,,,,,,,,
30087,2020,5032,0.756955504417,,,,,,,,,,,,,,
30089,2012,8338,0.724394321442,,,,,,,,,,,,,,
30089,2016,8290,0.740651369095,,,,,,,,,,,,,,
30089,2020,9170,0.840130865574,,,,,,,,,,,,,,
30091,2012,2501,0.79248303175,,,,,,,,,,,,,,
30091,2016,2422,0.801816701889,,,,,,,,,,,,,,
30091,2020,2507,0.827283620834,,,,,,,,,,,,,,
30093,2012,23652,0.720488727093,,,,,,,,,,,,,,
30093,2016,21950,0.785922527313,,,,,,,,,,,,,,
30093,2020,23251,0.818287372589,,,,,,,,,,,,,,
30095,2012,5926,0.802902460098,,,,,,,,,,,,,,
30095,2016,6104,0.820117950439,,,,,,,,,,,,,,
30095,2020,6639,0.871366143227,,,,,,,,,,,,,,
30097,2012,2732,0.790629565716,,,,,,,,,,,,,,
30097,2016,2664,0.816816806793,,,,,,,,,,,,,,
30097,2020,2787,0.888410449028,,,,,,,,,,,,,,
30099,2012,3992,0.834669351578,,,,,,,,,,,,,,
30099,2016,4060,0.820443332195,,,,,,,,,,,,,,
30099,2020,4167,0.896088302135,,,,,,,,,,,,,,
30101,2012,2764,0.778581738472,,,,,,,,,,,,,,
30101,2016,2654,0.788997709751,,,,,,,,,,,,,,
30101,2020,2602,0.824365854263,,,,,,,,,,,,,,
30103,2012,582,0.804123699665,,,,,,,,,,,,,,
30103,2016,560,0.823214292526,,,,,,,,,,,,,,
30103,2020,546,0.858974337578,,,,,,,,,,,,,,
30105,2012,4790,0.824634671211,,,,,,,,,,,,,,
30105,2016,4845,0.831578969955,,,,,,,,,,,,,,
30105,2020,5117,0.845612645149,,,,,,,,,,,,,,
30107,2012,1316,0.762158036232,,,,,,,,,,,,,,
30107,2016,1333,0.737434387207,,,,,,,,,,,,,,
30107,2020,1252,0.862619817257,,,,,,,,,,,,,,
30109,2012,732,0.756830573082,,,,,,,,,,,,,,
30109,2016,746,0.756032168865,,,,,,,,,,,,,,
30109,2020,738,0.823848247528,,,,,,,,,,,,,,
30111,2012,95589,0.731496274471,,,,,,,,,,,,,,
30111,2016,96465,0.745047450066,,,,,,,,,,,,,,
30111,2020,103056,0.824804008007,,,,,,,,,,,,,,
31001,2012,18656,0.698863625526,,,,,,,,,,,,,,
31001,2016,19704,0,,,,,,,,,,,,,,
31001,2020,19843,0.746157348156,,,,,,,,,,,,,,
31003,2012,4639,0.712653577328,,,,,,,,,,,,,,
31003,2016,4596,0,,,,,,,,,,,,,,
31003,2020,4568,0.791812598705,,,,,,,,,,,,,,
31005,2012,336,0.794642865658,,,,,,,,,,,,,,
31005,2016,343,0,,,,,,,,,,,,,,
31005,2020,328,0.881097555161,,,,,,,,,,,,,,
31007,2012,540,0.766666650772,,,,,,,,,,,,,,
31007,2016,551,0,,,,,,,,,,,,,,
31007,2020,539,0.768089056015,,,,,,,,,,,,,,
31009,2012,394,0.781725883484,,,,,,,,,,,,,,
31009,2016,393,0,,,,,,,,,,,,,,
31009,2020,362,0.886740326881,,,,,,,,,,,,,,
31011,2012,3916,0.733146071434,,,,,,,,,,,,,,
31011,2016,3814,0,,,,,,,,,,,,,,
31011,2020,3680,0.884510874748,,,,,,,,,,,,,,
31013,2012,7517,0.652653992176,,,,,,,,,,,,,,
31013,2016,7670,0,,,,,,,,,,,,,,
31013,2020,7780,0.681748092175,,,,,,,,,,,,,,
31015,2012,1500,0.730666637421,,,,,,,,,,,,,,
31015,2016,1499,0,,,,,,,,,,,,,,
31015,2020,1390,0.839568316936,,,,,,,,,,,,,,
31017,2012,2163,0.732316255569,,,,,,,,,,,,,,
31017,2016,2156,0,,,,,,,,,,,,,,
31017,2020,2123,0.799811601639,,,,,,,,,,,,,,
31019,2012,27734,0.722578763962,,,,,,,,,,,,,,
31019,2016,29649,0,,,,,,,,,,,,,,
31019,2020,31204,0.767305493355,,,,,,,,,,,,,,
31021,2012,4942,0.69587212801,,,,,,,,,,,,,,
31021,2016,4928,0,,,,,,,,,,,,,,
31021,2020,4967,0.761022746563,,,,,,,,,,,,,,
31023,2012,5935,0.665543377399,,,,,,,,,,,,,,
31023,2016,5640,0,,,,,,,,,,,,,,
31023,2020,5656,0.806930720806,,,,,,,,,,,,,,
31025,2012,17049,0.732770264149,,,,,,,,,,,,,,
31025,2016,17523,0,,,,,,,,,,,,,,
31025,2020,18995,0.852487504482,,,,,,,,,,,,,,
31027,2012,6088,0.723883032799,,,,,,,,,,,,,,
31027,2016,6012,0,,,,,,,,,,,,,,
31027,2020,5774,0.8759958148,,,,,,,,,,,,,,
31029,2012,2571,0.731233000755,,,,,,,,,,,,,,
31029,2016,2521,0,,,,,,,,,,,,,,
31029,2020,2500,0.803600013256,,,,,,,,,,,,,,
31031,2012,4299,0.980000019073,,,,,,,,,,,,,,
31031,2016,4216,0,,,,,,,,,,,,,,
31031,2020,3872,0.854597091675,,,,,,,,,,,,,,
31033,2012,6983,0.686094820499,,,,,,,,,,,,,,
31033,2016,6927,0,,,,,,,,,,,,,,
31033,2020,6417,0.752532362938,,,,,,,,,,,,,,
31035,2012,4361,0.695711970329,,,,,,,,,,,,,,
31035,2016,4274,0,,,,,,,,,,,,,,
31035,2020,4271,0.844767034054,,,,,,,,,,,,,,
31037,2012,5144,0.611586332321,,,,,,,,,,,,,,
31037,2016,5132,0,,,,,,,,,,,,,,
31037,2020,5314,0.71377491951,,,,,,,,,,,,,,
31039,2012,5863,0.692989945412,,,,,,,,,,,,,,
31039,2016,5836,0,,,,,,,,,,,,,,
31039,2020,5886,0.765545368195,,,,,,,,,,,,,,
31041,2012,8317,0.67873030901,,,,,,,,,,,,,,
31041,2016,8160,0,,,,,,,,,,,,,,
31041,2020,8038,0.755536198616,,,,,,,,,,,,,,
31043,2012,10400,0.618653833866,,,,,,,,,,,,,,
31043,2016,10758,0,,,,,,,,,,,,,,
31043,2020,11323,0.610880494118,,,,,,,,,,,,,,
31045,2012,6050,0.639338850975,,,,,,,,,,,,,,
31045,2016,6078,0,,,,,,,,,,,,,,
31045,2020,5515,0.76010876894,,,,,,,,,,,,,,
31047,2012,13619,0.587781786919,,,,,,,,,,,,,,
31047,2016,14076,0,,,,,,,,,,,,,,
31047,2020,13805,0.676131844521,,,,,,,,,,,,,,
31049,2012,1477,0.708192288876,,,,,,,,,,,,,,
31049,2016,1417,0,,,,,,,,,,,,,,
31049,2020,1395,0.746236562729,,,,,,,,,,,,,,
31051,2012,3731,0.738943994045,,,,,,,,,,,,,,
31051,2016,3822,0,,,,,,,,,,,,,,
31051,2020,3804,0.824132502079,,,,,,,,,,,,,,
31053,2012,22000,0.700500011444,,,,,,,,,,,,,,
31053,2016,22135,0,,,,,,,,,,,,,,
31053,2020,22490,0.76242774725,,,,,,,,,,,,,,
31055,2012,327095,0.692514419556,,,,,,,,,,,,,,
31055,2016,349622,0,,,,,,,,,,,,,,
31055,2020,373532,0.745569348335,,,,,,,,,,,,,,
31057,2012,1343,0.7468354702,,,,,,,,,,,,,,
31057,2016,1275,0,,,,,,,,,,,,,,
31057,2020,1254,0.806220114231,,,,,,,,,,,,,,
31059,2012,4161,0.716894984245,,,,,,,,,,,,,,
31059,2016,4105,0,,,,,,,,,,,,,,
31059,2020,4028,0.79294937849,,,,,,,,,,,,,,
31061,2012,2301,0.678400695324,,,,,,,,,,,,,,
31061,2016,2288,0,,,,,,,,,,,,,,
31061,2020,2268,0.771164000034,,,,,,,,,,,,,,
31063,2012,1918,0.698123037815,,,,,,,,,,,,,,
31063,2016,1862,0,,,,,,,,,,,,,,
31063,2020,1887,0.770535230637,,,,,,,,,,,,,,
31065,2012,3521,0.726214170456,,,,,,,,,,,,,,
31065,2016,3495,0,,,,,,,,,,,,,,
31065,2020,3517,0.747512102127,,,,,,,,,,,,,,
31067,2012,14269,0.696194529533,,,,,,,,,,,,,,
31067,2016,14277,0,,,,,,,,,,,,,,
31067,2020,14521,0.775635302067,,,,,,,,,,,,,,
31069,2012,1571,0.71292167902,,,,,,,,,,,,,,
31069,2016,1464,0,,,,,,,,,,,,,,
31069,2020,1383,0.877078831196,,,,,,,,,,,,,,
31071,2012,1240,0.781451642513,,,,,,,,,,,,,,
31071,2016,1299,0,,,,,,,,,,,,,,
31071,2020,1316,0.820668697357,,,,,,,,,,,,,,
31073,2012,1489,0.664204180241,,,,,,,,,,,,,,
31073,2016,1496,0,,,,,,,,,,,,,,
31073,2020,1460,0.77602738142,,,,,,,,,,,,,,
31075,2012,468,0.790598273277,,,,,,,,,,,,,,
31075,2016,502,0,,,,,,,,,,,,,,
31075,2020,498,0.805220901966,,,,,,,,,,,,,,
31077,2012,1734,0.70357555151,,,,,,,,,,,,,,
31077,2016,1605,0,,,,,,,,,,,,,,
31077,2020,1578,0.807984769344,,,,,,,,,,,,,,
31079,2012,32022,0.652114152908,,,,,,,,,,,,,,
31079,2016,33574,0,,,,,,,,,,,,,,
31079,2020,35100,0.70695155859,,,,,,,,,,,,,,
31081,2012,6446,0.770400226116,,,,,,,,,,,,,,
31081,2016,6666,0,,,,,,,,,,,,,,
31081,2020,6809,0.824643850327,,,,,,,,,,,,,,
31083,2012,2508,0.716905891895,,,,,,,,,,,,,,
31083,2016,2478,0,,,,,,,,,,,,,,
31083,2020,2492,0.782102704048,,,,,,,,,,,,,,
31085,2012,763,0.718217551708,,,,,,,,,,,,,,
31085,2016,715,0,,,,,,,,,,,,,,
31085,2020,695,0.778417289257,,,,,,,,,,,,,,
31087,2012,2023,0.747404873371,,,,,,,,,,,,,,
31087,2016,2013,0,,,,,,,,,,,,,,
31087,2020,1920,0.771875023842,,,,,,,,,,,,,,
31089,2012,7089,0.718154907227,,,,,,,,,,,,,,
31089,2016,7111,0,,,,,,,,,,,,,,
31089,2020,7149,0.786683440208,,,,,,,,,,,,,,
31091,2012,605,0.67438018322,,,,,,,,,,,,,,
31091,2016,540,0,,,,,,,,,,,,,,
31091,2020,564,0.790780127048,,,,,,,,,,,,,,
31093,2012,4392,0.795765042305,,,,,,,,,,,,,,
