state,county_name,countyfp,total_reg_count,active_reg_count,inactive_reg_count,active_percentage,inactive_percentage,active_reg_percentage,inactive_reg_percentage
LA,EAST FELICIANA PARISH,37,13737,13187,550,0.96,0.04,0.9599621460289729,0.040037854
LA,EVANGELINE PARISH,39,20943,19653,1290,0.9384,0.0616,0.9384042400802177,0.061595759919782264
LA,FRANKLIN PARISH,41,12881,12218,663,0.9485,0.0515,0.9485288409284993,0.051471159
LA,GRANT PARISH,43,12905,12372,533,0.9587,0.0413,0.9586981790003875,0.041301820999612555
LA,IBERIA PARISH,45,44632,41417,3215,0.928,0.072,0.9279664814482882,0.072033519
LA,IBERVILLE PARISH,47,20810,19345,1465,0.9296,0.0704,0.9296011532916867,0.070398847
LA,JACKSON PARISH,49,9714,9344,370,0.9619,0.0381,0.9619106444307185,0.038089356
LA,JEFFERSON DAVIS PARISH,53,20606,19098,1508,0.9268,0.0732,0.926817432,0.073182568
LA,JEFFERSON PARISH,51,265195,249810,15385,0.942,0.058,0.9419860857105149,0.058013914289485095
LA,LA SALLE PARISH,59,8725,8353,372,0.9574,0.0426,0.9573638968481375,0.042636103
LA,LAFAYETTE PARISH,55,160669,149313,11356,0.9293,0.0707,0.929320529,0.070679471
LA,LAFOURCHE PARISH,57,59391,54702,4689,0.921,0.079,0.921048644,0.078951356
LA,LINCOLN PARISH,61,26939,24216,2723,0.8989,0.1011,0.8989197817290917,0.10108021827090835
LA,LIVINGSTON PARISH,63,88505,84630,3875,0.9562,0.0438,0.9562171628721541,0.043782837127845885
LA,MADISON PARISH,65,7032,6230,802,0.8859,0.1141,0.8859499431171786,0.11405005688282138
LA,MOREHOUSE PARISH,67,16871,15563,1308,0.9225,0.0775,0.9224705115286587,0.077529488
LA,NATCHITOCHES PARISH,69,23077,20594,2483,0.8924,0.1076,0.8924036919876934,0.10759630801230663
LA,ORLEANS PARISH,71,255719,237694,18025,0.9295,0.0705,0.9295124726750847,0.070487527
LA,OUACHITA PARISH,73,101303,92976,8327,0.9178,0.0822,0.9178010522886785,0.082198948
LA,PLAQUEMINES PARISH,75,14100,13206,894,0.9366,0.0634,0.936595745,0.063404255
LA,POINTE COUPEE PARISH,77,15121,13999,1122,0.9258,0.0742,0.925798558,0.074201442
LA,RAPIDES PARISH,79,80209,70726,9483,0.8818,0.1182,0.8817713722898927,0.11822862771010735
LA,RED RIVER PARISH,81,5490,5304,186,0.9661,0.0339,0.966120219,0.033879781420765025
LA,RICHLAND PARISH,83,13689,12514,1175,0.9142,0.0858,0.9141646577544014,0.085835342
LA,SABINE PARISH,85,14198,13325,873,0.9385,0.0615,0.9385124665445838,0.061487533
LA,ST. BERNARD PARISH,87,26633,24382,2251,0.9155,0.0845,0.9154807945030601,0.084519205
LA,ST. CHARLES PARISH,89,35490,33690,1800,0.9493,0.0507,0.9492814877430262,0.050718512
LA,ST. HELENA PARISH,91,8484,8046,438,0.9484,0.0516,0.9483734087694484,0.051626591230551626
LA,ST. JAMES PARISH,93,14991,14303,688,0.9541,0.0459,0.9541057968114202,0.045894203
LA,ST. JOHN THE BAPTIST PARISH,95,28382,26813,1569,0.9447,0.0553,0.9447184835459094,0.055281516
LA,ST. LANDRY PARISH,97,56960,51471,5489,0.9036,0.0964,0.9036341292134832,0.096365871
LA,ST. MARTIN PARISH,99,36308,34023,2285,0.9371,0.0629,0.937066211,0.062933789
LA,ST. MARY PARISH,101,31215,28820,2395,0.9233,0.0767,0.9232740669549896,0.076725933
LA,ST. TAMMANY PARISH,103,188472,179830,8642,0.9541,0.0459,0.9541470351033575,0.045852965
LA,TANGIPAHOA PARISH,105,81563,67608,13955,0.8289,0.1711,0.8289052634160097,0.1710947365839903
LA,TENSAS PARISH,107,3205,3059,146,0.9544,0.0456,0.9544461778471138,0.045553822152886114
LA,TERREBONNE PARISH,109,61040,51915,9125,0.8505,0.1495,0.8505078636959371,0.1494921363040629
LA,UNION PARISH,111,15242,14642,600,0.9606,0.0394,0.9606350872588899,0.039364913
LA,VERMILION PARISH,113,38072,35175,2897,0.9239,0.0761,0.9239073334734188,0.076092667
LA,VERNON PARISH,115,24633,21563,3070,0.8754,0.1246,0.8753704380302846,0.12462956196971542
LA,WASHINGTON PARISH,117,27907,26686,1221,0.9562,0.0438,0.9562475364603863,0.043752464
LA,WEBSTER PARISH,119,22677,20770,1907,0.9159,0.0841,0.9159059840366891,0.084094016
LA,WEST BATON ROUGE PARISH,121,17999,16824,1175,0.9347,0.0653,0.9347185954775266,0.065281405
LA,WEST CARROLL PARISH,123,6939,6741,198,0.9715,0.0285,0.9714656290531777,0.028534370946822308
LA,WEST FELICIANA PARISH,125,7930,7587,343,0.9567,0.0433,0.9567465321563682,0.043253468
LA,WINN PARISH,127,8228,8018,210,0.9745,0.0255,0.9744773942634906,0.025522606
MA,BARNSTABLE,1,188632,176384,12248,0.9351,0.0649,0.9350693413630773,0.064930659
MA,BERKSHIRE,3,94766,87238,7528,0.9206,0.0794,0.9205622269590359,0.079437773
MA,BRISTOL,5,414517,369070,45447,0.8904,0.1096,0.890361553,0.10963844667408092
MA,DUKES,7,16007,15129,878,0.9451,0.0549,0.9451489973136753,0.054851002686324736
MA,ESSEX,9,565020,512524,52496,0.9071,0.0929,0.9070900145127606,0.092909985
MA,FRANKLIN,11,55860,52478,3382,0.9395,0.0605,0.9394557823129251,0.060544218
MA,HAMPDEN,13,344599,308446,36153,0.8951,0.1049,0.8950867530085694,0.10491324699143062
MA,HAMPSHIRE,15,107615,98529,9086,0.9156,0.0844,0.9155693908841704,0.084430609
MA,MIDDLESEX,17,1067649,974015,93634,0.9123,0.0877,0.9122988922389287,0.087701108
MA,NANTUCKET,19,9521,8318,1203,0.8736,0.1264,0.8736477260791934,0.12635227392080664
MA,NORFOLK,21,514183,470466,43717,0.915,0.085,0.9149777413877939,0.085022259
MA,PLYMOUTH,23,405594,382398,23196,0.9428,0.0572,0.9428098048787704,0.057190195
MA,SUFFOLK,25,452813,404514,48299,0.8933,0.1067,0.8933356595327431,0.1066643404672569
MA,WORCESTER,27,590399,531254,59145,0.8998,0.1002,0.8998219847933346,0.10017801520666532
MD,ALLEGANY,1,45098,43230,1868,0.9586,0.0414,0.9585790944166038,0.041420906
MD,ANNE ARUNDEL,3,419537,401836,17701,0.9578,0.0422,0.9578082505237917,0.042191749476208296
MD,BALTIMORE,5,593143,568617,24526,0.9587,0.0413,0.9586507806717773,0.041349219328222706
MD,BALTIMORE CITY,510,403367,385400,17967,0.9555,0.0445,0.9554574370238518,0.044542562976148274
MD,CALVERT,9,72210,69176,3034,0.958,0.042,0.9579836587730232,0.042016341226976874
MD,CAROLINE,11,23151,22060,1091,0.9529,0.0471,0.9528746058485594,0.047125394
MD,CARROLL,13,133689,129452,4237,0.9683,0.0317,0.9683070409682173,0.031692959
MD,CECIL,15,74140,71282,2858,0.9615,0.0385,0.9614513083355813,0.038548692
MD,CHARLES,17,129879,123919,5960,0.9541,0.0459,0.9541111342095335,0.045888866
MD,DORCHESTER,19,24356,23475,881,0.9638,0.0362,0.9638282148135983,0.036171785186401705
MD,FREDERICK,21,206536,200628,5908,0.9714,0.0286,0.9713948173684007,0.028605182631599335
MD,GARRETT,23,21099,20490,609,0.9711,0.0289,0.9711360727996587,0.028863927200341248
MD,HARFORD,25,201475,193126,8349,0.9586,0.0414,0.9585606154609753,0.041439384539024696
MD,HOWARD,27,243460,234781,8679,0.9644,0.0356,0.9643514335003697,0.035648566
